timestamp_1;timestamp_2;score
1412242266.209033;1412242267.207309;0.13986
1412242266.308841;1412242267.307119;0.0949704
1412242266.408743;1412242267.406973;0.179167
1412242266.508737;1412242267.506967;0.112965
1412242266.608823;1412242267.606915;0.229551
1412242266.708723;1412242267.707001;0.364384
1412242266.808533;1412242267.807086;0.0708675
1412242266.908250;1412242267.907218;0.169096
1412242267.007921;1412242268.007350;0.0505838
1412242267.107592;1412242268.107389;0.467077
1412242267.207309;1412242268.207244;0.434203
1412242267.307119;1412242268.307008;0.296048
1412242267.406973;1412242268.406771;0.12249
1412242267.506967;1412242268.506626;0.624806
1412242267.606915;1412242268.606620;0.121439
1412242267.707001;1412242268.706614;0.265253
1412242267.807086;1412242268.806561;0.435535
1412242267.907218;1412242268.906370;0.461944
1412242268.007350;1412242269.006133;0.334686
1412242268.107389;1412242269.105897;0.0504229
1412242268.207244;1412242269.205751;0.0876691
1412242268.307008;1412242269.305699;0.0645606
1412242268.406771;1412242269.405739;0.181232
1412242268.506626;1412242269.505871;0.110082
1412242268.606620;1412242269.606048;0.106556
1412242268.706614;1412242269.706318;0.101591
1412242268.806561;1412242269.806589;0.10866
1412242268.906370;1412242269.906766;0.160102
1412242269.006133;1412242270.006760;0.288238
1412242269.105897;1412242270.106615;0.142851
1412242269.205751;1412242270.206287;0.0922952
1412242269.305699;1412242270.305773;0.133363
1412242269.405739;1412242270.405352;0.0970555
1412242269.505871;1412242270.505069;0.130724
1412242269.606048;1412242270.604878;0.0963188
1412242269.706318;1412242270.704825;0.110598
1412242269.806589;1412242270.804865;0.197298
1412242269.906766;1412242270.904905;0.200317
1412242270.006760;1412242271.004899;0.072619
1412242270.106615;1412242271.104800;0.291607
1412242270.206287;1412242271.204701;0.188809
1412242270.305773;1412242271.304557;0.23693
1412242270.405352;1412242271.404457;0.200224
1412242270.505069;1412242271.504497;0.156756
1412242270.604878;1412242271.604629;0.176178
1412242270.704825;1412242271.704715;0.228743
1412242270.804865;1412242271.804524;0.158835
1412242270.904905;1412242271.904241;0.108347
1412242271.004899;1412242272.003820;0.0936515
1412242271.104800;1412242272.103492;0.136281
1412242271.204701;1412242272.203300;0.100042
1412242271.304557;1412242272.303248;0.276288
1412242271.404457;1412242272.403242;0.0891595
1412242271.504497;1412242272.503373;0.249883
1412242271.604629;1412242272.603505;0.151842
1412242271.704715;1412242272.703683;0.135719
1412242271.804524;1412242272.803815;0.229258
1412242271.904241;1412242272.903762;0.135898
1412242272.003820;1412242273.003617;0.422491
1412242272.103492;1412242273.103335;0.0865429
1412242272.203300;1412242273.202960;0.451769
1412242272.303248;1412242273.302538;0.151528
1412242272.403242;1412242273.402163;0.224507
1412242272.503373;1412242273.501927;0.126096
1412242272.603505;1412242273.601782;0.0680511
1412242272.703683;1412242273.701775;0.113134
1412242272.803815;1412242273.801815;0.126617
1412242272.903762;1412242273.901993;0.110614
1412242273.003617;1412242274.002216;0.146897
1412242273.103335;1412242274.102348;0.131638
1412242273.202960;1412242274.202250;0.180782
1412242273.302538;1412242274.301967;0.134711
1412242273.402163;1412242274.401592;0.0816004
1412242273.501927;1412242274.501171;0.0805728
1412242273.601782;1412242274.600658;0.399472
1412242273.701775;1412242274.700237;0.248755
1412242273.801815;1412242274.799953;0.1728
1412242273.901993;1412242274.899901;0.092782
1412242274.002216;1412242274.999895;0.166375
1412242274.102348;1412242275.099981;0.135549
1412242274.202250;1412242275.200112;0.0915276
1412242274.301967;1412242275.300290;0.0673961
1412242274.401592;1412242275.400514;0.484369
1412242274.501171;1412242275.500783;0.137809
1412242274.600658;1412242275.600916;0.0730514
1412242274.700237;1412242275.700909;0.144384
1412242274.799953;1412242275.800719;0.109029
1412242274.899901;1412242275.900435;0.234325
1412242274.999895;1412242276.000245;0.322243
1412242275.099981;1412242276.100146;0.146916
1412242275.200112;1412242276.200139;0.175866
1412242275.300290;1412242276.300225;0.255647
1412242275.400514;1412242276.400357;0.0652608
1412242275.500783;1412242276.500489;0.0932808
1412242275.600916;1412242276.600620;0.148667
1412242275.700909;1412242276.700568;0.066953
1412242275.800719;1412242276.800424;0.11227
1412242275.900435;1412242276.900140;0.0669351
1412242276.000245;1412242276.999811;0.0601066
1412242276.100146;1412242277.099390;0.208437
1412242276.200139;1412242277.199016;0.0618048
1412242276.300225;1412242277.298824;0.0620475
1412242276.400357;1412242277.398772;0.0915414
1412242276.500489;1412242277.498812;0.21685
1412242276.600620;1412242277.598898;0.0922306
1412242276.700568;1412242277.699121;0.0995779
1412242276.800424;1412242277.799253;0.104511
1412242276.900140;1412242277.899385;0.0453807
1412242276.999811;1412242277.999562;0.118127
1412242277.099390;1412242278.099741;0.0725543
1412242277.199016;1412242278.199827;0.250271
1412242277.298824;1412242278.299774;0.0923811
1412242277.398772;1412242278.399537;0.100047
1412242277.498812;1412242278.499162;0.0870062
1412242277.598898;1412242278.598787;0.081525
1412242277.699121;1412242278.698643;0.128143
1412242277.799253;1412242278.798497;0.103847
1412242277.899385;1412242278.898445;0.238915
1412242277.999562;1412242278.998485;0.0854547
1412242278.099741;1412242279.098616;0.158687
1412242278.199827;1412242279.198748;0.0683583
1412242278.299774;1412242279.298972;0.0844444
1412242278.399537;1412242279.399243;0.164171
1412242278.499162;1412242279.499374;0.109366
1412242278.598787;1412242279.599368;0.0641911
1412242278.698643;1412242279.699177;0.0522724
1412242278.798497;1412242279.798894;0.0786194
1412242278.898445;1412242279.898519;0.451717
1412242278.998485;1412242279.998052;0.196937
1412242279.098616;1412242280.097492;0.126743
1412242279.198748;1412242280.196979;0.0612382
1412242279.298972;1412242280.296603;0.309828
1412242279.399243;1412242280.396367;0.0678518
1412242279.499374;1412242280.496222;0.0449398
1412242279.599368;1412242280.596169;0.251633
1412242279.699177;1412242280.696209;0.368584
1412242279.798894;1412242280.796341;0.0729152
1412242279.898519;1412242280.896519;0.109437
1412242279.998052;1412242280.996697;0.0740907
1412242280.097492;1412242281.096921;0.128039
1412242280.196979;1412242281.197007;0.10475
1412242280.296603;1412242281.296954;0.0991434
1412242280.396367;1412242281.396763;0.101367
1412242280.496222;1412242281.496480;0.0980069
1412242280.596169;1412242281.596290;0.083459
1412242280.696209;1412242281.696144;0.101052
1412242280.796341;1412242281.796138;0.0768731
1412242280.896519;1412242281.896178;0.137806
1412242280.996697;1412242281.996264;0.151409
1412242281.096921;1412242282.096257;0.226424
1412242281.197007;1412242282.196159;0.0598862
1412242281.296954;1412242282.295922;0.0675767
1412242281.396763;1412242282.395593;0.183633
1412242281.496480;1412242282.495264;0.0551855
1412242281.596290;1412242282.595073;0.131754
1412242281.696144;1412242282.694837;0.151656
1412242281.796138;1412242282.794461;0.107582
1412242281.896178;1412242282.894178;0.0631498
1412242281.996264;1412242282.993988;0.168695
1412242282.096257;1412242283.093889;0.0628954
1412242282.196159;1412242283.193974;0.124756
1412242282.295922;1412242283.294106;0.137727
1412242282.395593;1412242283.394284;0.0515179
1412242282.495264;1412242283.494509;0.163946
1412242282.595073;1412242283.594594;0.489123
1412242282.694837;1412242283.694588;0.0803782
1412242282.794461;1412242283.794489;0.176195
1412242282.894178;1412242283.894252;0.167892
1412242282.993988;1412242283.993877;0.117648
1412242283.093889;1412242284.093640;0.112866
1412242283.193974;1412242284.193496;0.108596
1412242283.294106;1412242284.293396;0.345795
1412242283.394284;1412242284.393436;0.119991
1412242283.494509;1412242284.493384;0.123737
1412242283.594594;1412242284.593240;0.109646
1412242283.694588;1412242284.693094;0.104347
1412242283.794489;1412242284.793042;0.0533593
1412242283.894252;1412242284.893082;0.0689504
1412242283.993877;1412242284.993213;0.0653558
1412242284.093640;1412242285.093299;0.15377
1412242284.193496;1412242285.193477;0.0709406
1412242284.293396;1412242285.293517;0.0427653
1412242284.393436;1412242285.393464;0.0612132
1412242284.493384;1412242285.493227;0.0815505
1412242284.593240;1412242285.592945;0.0711262
1412242284.693094;1412242285.692662;0.0461761
1412242284.793042;1412242285.792563;0.145898
1412242284.893082;1412242285.892556;0.102301
1412242284.993213;1412242285.992596;0.0798819
1412242285.093299;1412242286.092589;0.0472995
1412242285.193477;1412242286.192399;0.283854
1412242285.293517;1412242286.292116;0.0678711
1412242285.393464;1412242286.391741;0.165203
1412242285.493227;1412242286.491273;0.137862
1412242285.592945;1412242286.590714;0.0528848
1412242285.692662;1412242286.690293;0.0753263
1412242285.792563;1412242286.789964;0.0249503
1412242285.892556;1412242286.889773;0.149101
1412242285.992596;1412242286.989582;0.0549495
1412242286.092589;1412242287.089346;0.120493
1412242286.192399;1412242287.189247;0.151578
1412242286.292116;1412242287.289194;0.0538079
1412242286.391741;1412242287.389234;0.0568155
1412242286.491273;1412242287.489320;0.0620071
1412242286.590714;1412242287.589451;0.0802291
1412242286.690293;1412242287.689629;0.124491
1412242286.789964;1412242287.789900;0.055355
1412242286.889773;1412242287.890170;0.0413168
1412242286.989582;1412242287.990485;0.0809162
1412242287.089346;1412242288.090848;0.0822838
1412242287.189247;1412242288.191072;0.0766504
1412242287.289194;1412242288.291111;0.0721199
1412242287.389234;1412242288.391013;0.103529
1412242287.489320;1412242288.490776;0.0763228
1412242287.589451;1412242288.590494;0.06172
1412242287.689629;1412242288.690072;0.0617253
1412242287.789900;1412242288.789743;0.117152
1412242287.890170;1412242288.889552;0.102722
1412242287.990485;1412242288.989408;0.0569658
1412242288.090848;1412242289.089447;0.145646
1412242288.191072;1412242289.189395;0.192132
1412242288.291111;1412242289.289158;0.11476
1412242288.391013;1412242289.389014;0.129268
1412242288.490776;1412242289.488776;0.141457
1412242288.590494;1412242289.588632;0.0825454
1412242288.690072;1412242289.688533;0.0880077
1412242288.789743;1412242289.788618;0.231234
1412242288.889552;1412242289.888704;0.0487276
1412242288.989408;1412242289.988744;0.0739657
1412242289.089447;1412242290.088646;0.0874655
1412242289.189395;1412242290.188362;0.101102
1412242289.289158;1412242290.288172;0.103252
1412242289.389014;1412242290.388027;0.170225
1412242289.488776;1412242290.488021;0.0886804
1412242289.588632;1412242290.588060;0.0484566
1412242289.688533;1412242290.688054;0.132019
1412242289.788618;1412242290.787909;0.0734341
1412242289.888704;1412242290.887810;0.0524876
1412242289.988744;1412242290.987804;0.0897228
1412242290.088646;1412242291.087890;0.0874631
1412242290.188362;1412242291.187838;0.465826
1412242290.288172;1412242291.287692;0.0912718
1412242290.388027;1412242291.387456;0.0957862
1412242290.488021;1412242291.487219;0.236074
1412242290.588060;1412242291.587075;0.159883
1412242290.688054;1412242291.687021;0.0605338
1412242290.787909;1412242291.787061;0.193515
1412242290.887810;1412242291.887147;0.159846
1412242290.987804;1412242291.987140;0.144742
1412242291.087890;1412242292.087042;0.21266
1412242291.187838;1412242292.186805;0.0640908
1412242291.287692;1412242292.286569;0.451386
1412242291.387456;1412242292.386469;0.164638
1412242291.487219;1412242292.486417;0.065823
1412242291.587075;1412242292.586503;0.0544455
1412242291.687021;1412242292.686588;0.0800446
1412242291.787061;1412242292.786766;0.0401671
1412242291.887147;1412242292.886806;0.128984
1412242291.987140;1412242292.986708;0.0457971
1412242292.087042;1412242293.086516;0.0465671
1412242292.186805;1412242293.186418;0.0453347
1412242292.286569;1412242293.286458;0.307561
1412242292.386469;1412242293.386544;0.0441682
1412242292.486417;1412242293.486721;0.0506508
1412242292.586503;1412242293.586807;0.0810756
1412242292.686588;1412242293.686709;0.220358
1412242292.786766;1412242293.786425;0.163031
1412242292.886806;1412242293.886004;0.0685751
1412242292.986708;1412242293.985583;0.0429486
1412242293.086516;1412242294.085255;0.0696612
1412242293.186418;1412242294.185063;0.0346446
1412242293.286458;1412242294.284965;0.151696
1412242293.386544;1412242294.385005;0.03839
1412242293.486721;1412242294.484952;0.0734116
1412242293.586807;1412242294.584853;0.128512
1412242293.686709;1412242294.684663;0.116315
1412242293.786425;1412242294.784426;0.0440424
1412242293.886004;1412242294.884235;0.0853149
1412242293.985583;1412242294.984228;0.0365793
1412242294.085255;1412242295.084314;0.0775692
1412242294.185063;1412242295.184308;0.101882
1412242294.284965;1412242295.284209;0.073439
1412242294.385005;1412242295.384064;0.046496
1412242294.484952;1412242295.483782;0.073343
1412242294.584853;1412242295.583591;0.0891406
1412242294.684663;1412242295.683538;0.0510601
1412242294.784426;1412242295.783578;0.355984
1412242294.884235;1412242295.883572;0.0812948
1412242294.984228;1412242295.983473;0.0836334
1412242295.084314;1412242296.083282;0.0559332
1412242295.184308;1412242296.182907;0.105414
1412242295.284209;1412242296.282532;0.104581
1412242295.384064;1412242296.382111;0.0684048
1412242295.483782;1412242296.481689;0.110101
1412242295.583591;1412242296.581407;0.0862848
1412242295.683538;1412242296.681216;0.087936
1412242295.783578;1412242296.781026;0.0613186
1412242295.883572;1412242296.880926;0.159038
1412242295.983473;1412242296.980828;0.162411
1412242296.083282;1412242297.080822;0.0916565
1412242296.182907;1412242297.180861;0.113258
1412242296.282532;1412242297.280993;0.531729
1412242296.382111;1412242297.381079;0.0985796
1412242296.481689;1412242297.481119;0.138223
1412242296.581407;1412242297.581204;0.11017
1412242296.681216;1412242297.681290;0.180647
1412242296.781026;1412242297.781191;0.08136
1412242296.880926;1412242297.881138;0.0535216
1412242296.980828;1412242297.981132;0.113406
1412242297.080822;1412242298.081080;0.0504665
1412242297.180861;1412242298.180935;0.176147
1412242297.280993;1412242298.280790;0.0723823
1412242297.381079;1412242298.380784;0.152846
1412242297.481119;1412242298.480824;0.0389873
1412242297.581204;1412242298.580956;0.0836599
1412242297.681290;1412242298.681225;0.0496059
1412242297.781191;1412242298.781542;0.170817
1412242297.881138;1412242298.881950;0.118967
1412242297.981132;1412242298.982266;0.136395
1412242298.081080;1412242299.082444;0.159105
1412242298.180935;1412242299.182438;0.117478
1412242298.280790;1412242299.282338;0.190959
1412242298.380784;1412242299.382009;0.171503
1412242298.480824;1412242299.481496;0.100954
1412242298.580956;1412242299.580891;0.062933
1412242298.681225;1412242299.680239;0.109487
1412242298.781542;1412242299.779772;0.106237
1412242298.881950;1412242299.879489;0.0715807
1412242298.982266;1412242299.979345;0.0420989
1412242299.082444;1412242300.079291;0.10593
1412242299.182438;1412242300.179193;0.0395391
1412242299.282338;1412242300.279095;0.0676166
1412242299.382009;1412242300.379089;0.0644732
1412242299.481496;1412242300.479128;0.0611416
1412242299.580891;1412242300.579121;0.0649045
1412242299.680239;1412242300.679115;0.0445509
1412242299.779772;1412242300.779154;0.0743175
1412242299.879489;1412242300.879332;0.145631
1412242299.979345;1412242300.979372;0.115977
1412242300.079291;1412242301.079274;0.39447
1412242300.179193;1412242301.179128;0.276914
1412242300.279095;1412242301.278800;0.0607454
1412242300.379089;1412242301.378471;0.0784486
1412242300.479128;1412242301.478050;0.0718471
1412242300.579121;1412242301.577674;0.0845606
1412242300.679115;1412242301.677530;0.27002
1412242300.779154;1412242301.777524;0.299008
1412242300.879332;1412242301.877656;0.198466
1412242300.979372;1412242301.977741;0.0872266
1412242301.079274;1412242302.077873;0.326543
1412242301.179128;1412242302.178097;0.083456
1412242301.278800;1412242302.278228;0.0983632
1412242301.378471;1412242302.378268;0.0744576
1412242301.478050;1412242302.478216;0.0975226
1412242301.577674;1412242302.577887;0.199335
1412242301.677530;1412242302.677511;0.20837
1412242301.777524;1412242302.777229;0.159853
1412242301.877656;1412242302.877038;0.256703
1412242301.977741;1412242302.977032;0.264456
1412242302.077873;1412242303.077025;0.527411
1412242302.178097;1412242303.176880;0.326288
1412242302.278228;1412242303.276690;0.190961
1412242302.378268;1412242303.376452;0.260275
1412242302.478216;1412242303.476170;0.159022
1412242302.577887;1412242303.575979;0.141646
1412242302.677511;1412242303.675881;0.138244
1412242302.777229;1412242303.775966;0.132047
1412242302.877038;1412242303.876144;0.0539699
1412242302.977032;1412242303.976322;0.0883599
1412242303.077025;1412242304.076408;0.245717
1412242303.176880;1412242304.176355;0.0387334
1412242303.276690;1412242304.276303;0.130938
1412242303.376452;1412242304.376158;0.0988016
1412242303.476170;1412242304.475967;0.188175
1412242303.575979;1412242304.575730;0.278436
1412242303.675881;1412242304.675493;0.221602
1412242303.775966;1412242304.775257;0.063279
1412242303.876144;1412242304.875065;0.0606519
1412242303.976322;1412242304.975105;0.0849736
1412242304.076408;1412242305.075237;0.0586758
1412242304.176355;1412242305.175554;0.165293
1412242304.276303;1412242305.275915;0.12968
1412242304.376158;1412242305.376232;0.0637143
1412242304.475967;1412242305.476410;0.054631
1412242304.575730;1412242305.576495;0.0714534
1412242304.675493;1412242305.676535;0.0556053
1412242304.775257;1412242305.776483;0.243683
1412242304.875065;1412242305.876430;0.097932
1412242304.975105;1412242305.976239;0.137659
1412242305.075237;1412242306.075956;0.130875
1412242305.175554;1412242306.175581;0.166304
1412242305.275915;1412242306.275205;0.105886
1412242305.376232;1412242306.374831;0.0940386
1412242305.476410;1412242306.474410;0.0899042
1412242305.576495;1412242306.574127;0.125082
1412242305.676535;1412242306.673889;0.275018
1412242305.776483;1412242306.773745;0.0960003
1412242305.876430;1412242306.873601;0.139238
1412242305.976239;1412242306.973410;0.150978
1412242306.075956;1412242307.073311;0.12084
1412242306.175581;1412242307.173212;0.100083
1412242306.275205;1412242307.273114;0.498551
1412242306.374831;1412242307.373016;0.295344
1412242306.474410;1412242307.472963;0.0892007
1412242306.574127;1412242307.572864;0.146287
1412242306.673889;1412242307.672674;0.0630055
1412242306.773745;1412242307.772483;0.29195
1412242306.873601;1412242307.872200;0.207833
1412242306.973410;1412242307.971871;0.115389
1412242307.073311;1412242308.071496;0.106085
1412242307.173212;1412242308.171212;0.413079
1412242307.273114;1412242308.271022;0.285145
1412242307.373016;1412242308.370877;0.192224
1412242307.472963;1412242308.470917;0.19626
1412242307.572864;1412242308.570956;0.0867409
1412242307.672674;1412242308.670950;0.118304
1412242307.772483;1412242308.770944;0.0596815
1412242307.872200;1412242308.870984;0.0689601
1412242307.971871;1412242308.970931;0.0652746
1412242308.071496;1412242309.070832;0.377464
1412242308.171212;1412242309.170688;0.147472
1412242308.271022;1412242309.270496;0.0809982
1412242308.370877;1412242309.370260;0.241237
1412242308.470917;1412242309.470023;0.0716481
1412242308.570956;1412242309.569879;0.401221
1412242308.670950;1412242309.669872;0.0890095
1412242308.770944;1412242309.769911;0.0805778
1412242308.870984;1412242309.869859;0.291049
1412242308.970931;1412242309.969715;0.056055
1412242309.070832;1412242310.069662;0.0769249
1412242309.170688;1412242310.169794;0.0892788
1412242309.270496;1412242310.269880;0.233493
1412242309.370260;1412242310.370057;0.0658007
1412242309.470023;1412242310.470189;0.112352
1412242309.569879;1412242310.570275;0.0689611
1412242309.669872;1412242310.670269;0.428841
1412242309.769911;1412242310.770169;0.105579
1412242309.869859;1412242310.870025;0.0628517
1412242309.969715;1412242310.969834;0.0653039
1412242310.069662;1412242311.069598;0.081607
1412242310.169794;1412242311.169360;0.370128
1412242310.269880;1412242311.269078;0.12725
1412242310.370057;1412242311.368749;0.0652669
1412242310.470189;1412242311.468420;0.0756747
1412242310.570275;1412242311.568229;0.295165
1412242310.670269;1412242311.668222;0.110344
1412242310.770169;1412242311.768308;0.0954304
1412242310.870025;1412242311.868532;0.215452
1412242310.969834;1412242311.968894;0.0762272
1412242311.069598;1412242312.069211;0.40688
1412242311.169360;1412242312.169435;0.264669
1412242311.269078;1412242312.269474;0.277169
1412242311.368749;1412242312.369468;0.281371
1412242311.468420;1412242312.469369;0.335082
1412242311.568229;1412242312.569224;0.058666
1412242311.668222;1412242312.669033;0.202595
1412242311.768308;1412242312.768843;0.158597
1412242311.868532;1412242312.868560;0.209892
1412242311.968894;1412242312.968277;0.0329969
1412242312.069211;1412242313.067948;0.269023
1412242312.169435;1412242313.167619;0.0513613
1412242312.269474;1412242313.267336;0.0772764
1412242312.369468;1412242313.367053;0.0648519
1412242312.469369;1412242313.466724;0.167863
1412242312.569224;1412242313.566626;0.297826
1412242312.669033;1412242313.666666;0.173477
1412242312.768843;1412242313.766843;0.412048
1412242312.868560;1412242313.867067;0.108851
1412242312.968277;1412242313.967337;0.0916877
1412242313.067948;1412242314.067561;0.0701858
1412242313.167619;1412242314.167739;0.0858681
1412242313.267336;1412242314.267825;0.0690275
1412242313.367053;1412242314.367818;0.100986
1412242313.466724;1412242314.467719;0.25499
1412242313.566626;1412242314.567575;0.0438658
1412242313.666666;1412242314.667384;0.0566229
1412242313.766843;1412242314.767331;0.0836212
1412242313.867067;1412242314.867233;0.284759
1412242313.967337;1412242314.967088;0.112963
1412242314.067561;1412242315.066944;0.135145
1412242314.167739;1412242315.166706;0.0475878
1412242314.267825;1412242315.266424;0.160209
1412242314.367818;1412242315.366049;0.0638188
1412242314.467719;1412242315.465628;0.177542
1412242314.567575;1412242315.565252;0.279405
1412242314.667384;1412242315.665015;0.0806511
1412242314.767331;1412242315.764871;0.0797228
1412242314.867233;1412242315.864773;0.310763
1412242314.967088;1412242315.964858;0.161213
1412242315.066944;1412242316.064944;0.373143
1412242315.166706;1412242316.165030;0.262945
1412242315.266424;1412242316.265253;0.164497
1412242315.366049;1412242316.365523;0.321836
1412242315.465628;1412242316.465748;0.40413
1412242315.565252;1412242316.565834;0.110057
1412242315.665015;1412242316.665734;0.137766
1412242315.764871;1412242316.765498;0.106321
1412242315.864773;1412242316.865261;0.339748
1412242315.964858;1412242316.964977;0.298678
1412242316.064944;1412242317.064787;0.0946839
1412242316.165030;1412242317.164735;0.0610872
1412242316.265253;1412242317.264636;0.40645
1412242316.365523;1412242317.364491;0.0691019
1412242316.465748;1412242317.464254;0.0776289
1412242316.565834;1412242317.563926;0.492829
1412242316.665734;1412242317.663597;0.356745
1412242316.765498;1412242317.763221;0.153348
1412242316.865261;1412242317.862984;0.0796975
1412242316.964977;1412242317.962932;0.064727
1412242317.064787;1412242318.062926;0.288118
1412242317.164735;1412242318.163057;0.155196
1412242317.264636;1412242318.263097;0.0893126
1412242317.364491;1412242318.362999;0.163458
1412242317.464254;1412242318.462853;0.390626
1412242317.563926;1412242318.562663;0.13631
1412242317.663597;1412242318.662472;0.0929516
1412242317.763221;1412242318.762420;0.0573354
1412242317.862984;1412242318.862367;0.250327
1412242317.962932;1412242318.962176;0.175125
1412242318.062926;1412242319.061940;0.136622
1412242318.163057;1412242319.161795;0.0840658
1412242318.263097;1412242319.261742;0.145293
1412242318.362999;1412242319.361782;0.0795279
1412242318.462853;1412242319.461914;0.0716833
1412242318.562663;1412242319.562137;0.0704642
1412242318.662472;1412242319.662315;0.108035
1412242318.762420;1412242319.762401;0.0927834
1412242318.862367;1412242319.862349;0.0977449
1412242318.962176;1412242319.962112;0.122971
1412242319.061940;1412242320.061737;0.0979202
1412242319.161795;1412242320.161316;0.059299
1412242319.261742;1412242320.260849;0.656122
1412242319.361782;1412242320.360519;0.131803
1412242319.461914;1412242320.460329;0.137423
1412242319.562137;1412242320.560322;0.0828349
1412242319.662315;1412242320.660361;0.113213
1412242319.762401;1412242320.760401;0.0863697
1412242319.862349;1412242320.860579;0.184943
1412242319.962112;1412242320.960758;0.10289
1412242320.061737;1412242321.060981;0.247458
1412242320.161316;1412242321.161113;0.0413585
1412242320.260849;1412242321.261015;0.0581241
1412242320.360519;1412242321.360732;0.0700522
1412242320.460329;1412242321.460310;0.124893
1412242320.560322;1412242321.559797;0.0613959
1412242320.660361;1412242321.659330;0.0688738
1412242320.760401;1412242321.759001;0.256788
1412242320.860579;1412242321.858764;0.148666
1412242320.960758;1412242321.958619;0.0758522
1412242321.060981;1412242322.058567;0.0818423
1412242321.161113;1412242322.158606;0.14554
1412242321.261015;1412242322.258646;0.114156
1412242321.360732;1412242322.358593;0.14457
1412242321.460310;1412242322.458587;0.10872
1412242321.559797;1412242322.558580;0.202247
1412242321.659330;1412242322.658482;0.0549039
1412242321.759001;1412242322.758245;0.05208
1412242321.858764;1412242322.858055;0.113968
1412242321.958619;1412242322.958001;0.215048
1412242322.058567;1412242323.058087;0.295402
1412242322.158606;1412242323.158173;0.169048
1412242322.258646;1412242323.258351;0.059275
1412242322.358593;1412242323.358575;0.154485
1412242322.458587;1412242323.458615;0.133626
1412242322.558580;1412242323.558516;0.0868818
1412242322.658482;1412242323.658187;0.198125
1412242322.758245;1412242323.757858;0.132489
1412242322.858055;1412242323.857714;0.050485
1412242322.958001;1412242323.957615;0.152687
1412242323.058087;1412242324.057562;0.0661969
1412242323.158173;1412242324.157602;0.0515709
1412242323.258351;1412242324.257550;0.25475
1412242323.358575;1412242324.357450;0.295715
1412242323.458615;1412242324.457352;0.206647
1412242323.558516;1412242324.557069;0.101276
1412242323.658187;1412242324.656694;0.0588158
1412242323.757858;1412242324.756365;0.0828531
1412242323.857714;1412242324.856128;0.15035
1412242323.957615;1412242324.955984;0.101873
1412242324.057562;1412242325.055793;0.0922738
1412242324.157602;1412242325.155556;0.216267
1412242324.257550;1412242325.255457;0.20022
1412242324.357450;1412242325.355405;0.137396
1412242324.457352;1412242325.455399;0.160228
1412242324.557069;1412242325.555438;0.361672
1412242324.656694;1412242325.655524;0.106702
1412242324.756365;1412242325.755656;0.106319
1412242324.856128;1412242325.855833;0.200151
1412242324.955984;1412242325.955827;0.171608
1412242325.055793;1412242326.055729;0.17771
1412242325.155556;1412242326.155400;0.455647
1412242325.255457;1412242326.254978;0.394892
1412242325.355405;1412242326.354603;0.15047
1412242325.455399;1412242326.454320;0.167015
1412242325.555438;1412242326.554130;0.144187
1412242325.655524;1412242326.653984;0.21366
1412242325.755656;1412242326.753886;0.0506275
1412242325.855833;1412242326.853834;0.121871
1412242325.955827;1412242326.953827;0.175428
1412242326.055729;1412242327.053867;0.0514995
1412242326.155400;1412242327.153953;0.0648735
1412242326.254978;1412242327.253993;0.07833
1412242326.354603;1412242327.353893;0.0520924
1412242326.454320;1412242327.453749;0.136944
1412242326.554130;1412242327.553650;0.155433
1412242326.653984;1412242327.653598;0.086592
1412242326.753886;1412242327.753361;0.155151
