d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.532501;0.523406;7.31035;0;0;3.14159;0.403258
-0.532501;0.523406;7.31035;0;0;3.14159;0.800339
-0.532501;0.523406;7.31035;0;0;3.14159;0.488293
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.414992
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.246671
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.325413
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.403322
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.800308
0.596774;0.387075;-2.6191;-4.80542e-010;3.29932e-010;-1.85516e-010;0.488234
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.414998
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.246657
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.325407
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.403321
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.800306
-0.00291551;0.459471;2.65388;-2.25355e-010;1.54724e-010;-8.70009e-011;0.488254
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.415
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.246674
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.325418
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.403275
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.800301
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.488266
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.415
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.246675
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.325393
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.40328
