d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
329.137;-865.846;281.849;-43575.3;641.488;16974.7;0.534325
329.137;-865.846;281.849;-43575.3;641.488;16974.7;1.03198
329.137;-865.846;281.849;-43575.3;641.488;16974.7;0.778458
329.137;-865.846;281.849;-43575.3;641.488;16974.7;1.49787
329.137;-865.846;281.849;-43575.3;641.488;16974.7;0.912606
329.137;-865.846;281.849;-43575.3;231.379;47061.6;0.800429
329.137;-865.846;281.849;-43575.3;231.379;47061.6;0.538153
329.137;-865.846;281.849;-43575.3;231.379;47061.6;1.04014
329.137;-865.846;281.849;-43575.3;231.379;47061.6;0.777529
329.137;-865.846;281.849;-43575.3;231.379;47061.6;1.47224
329.137;-865.846;281.849;-43575.3;231.379;47061.6;0.916102
303.826;-900.96;288.529;-52648.5;108.04;12836.5;0.815003
303.826;-900.96;288.529;-52648.5;108.04;12836.5;0.529647
303.826;-900.96;288.529;-52648.5;108.04;12836.5;1.07176
303.826;-900.96;288.529;-52648.5;108.04;12836.5;0.781836
303.826;-900.96;288.529;-52648.5;108.04;12836.5;1.53537
303.826;-900.96;288.529;-52648.5;108.04;12836.5;0.938362
326.551;-869.374;282.512;-44491.3;218.891;16557.6;0.8005
326.551;-869.374;282.512;-44491.3;218.891;16557.6;0.535939
326.551;-869.374;282.512;-44491.3;218.891;16557.6;1.03153
326.551;-869.374;282.512;-44491.3;218.891;16557.6;0.777221
326.551;-869.374;282.512;-44491.3;218.891;16557.6;1.46249
326.551;-869.374;282.512;-44491.3;218.891;16557.6;0.911056
905.348;-869.374;282.512;-44491.3;218.891;16557.6;0.797609
905.348;-869.374;282.512;-44491.3;218.891;16557.6;0.535864
905.348;-869.374;282.512;-44491.3;218.891;16557.6;1.03393
905.348;-869.374;282.512;-44491.3;218.891;16557.6;0.777188
905.348;-869.374;282.512;-44491.3;218.891;16557.6;1.46174
905.348;-869.374;282.512;-44491.3;218.891;16557.6;0.91055
326.551;671.552;282.512;-44491.3;218.891;16557.6;0.794276
326.551;671.552;282.512;-44491.3;218.891;16557.6;0.538273
326.551;671.552;282.512;-44491.3;218.891;16557.6;1.02544
326.551;671.552;282.512;-44491.3;218.891;16557.6;0.776851
326.551;671.552;282.512;-44491.3;218.891;16557.6;1.46447
326.551;671.552;282.512;-44491.3;218.891;16557.6;0.910535
326.551;-869.374;783.252;-44491.3;218.891;16557.6;0.795976
326.551;-869.374;783.252;-44491.3;218.891;16557.6;0.535656
326.551;-869.374;783.252;-44491.3;218.891;16557.6;1.03913
326.551;-869.374;783.252;-44491.3;218.891;16557.6;0.776855
326.551;-869.374;783.252;-44491.3;218.891;16557.6;1.45641
326.551;-869.374;783.252;-44491.3;218.891;16557.6;0.911292
326.551;-869.374;282.512;34367.5;218.891;16557.6;0.816505
326.551;-869.374;282.512;34367.5;218.891;16557.6;0.530315
326.551;-869.374;282.512;34367.5;218.891;16557.6;1.07013
326.551;-869.374;282.512;34367.5;218.891;16557.6;0.781856
326.551;-869.374;282.512;34367.5;218.891;16557.6;1.5313
326.551;-869.374;282.512;34367.5;218.891;16557.6;0.939677
326.551;-869.374;282.512;-44491.3;606.864;16557.6;0.794541
326.551;-869.374;282.512;-44491.3;606.864;16557.6;0.533536
326.551;-869.374;282.512;-44491.3;606.864;16557.6;1.03032
326.551;-869.374;282.512;-44491.3;606.864;16557.6;0.778454
