d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.650802;0.771925;0.862625;2440.21;2460.41;20678.3;2.25185
-0.650802;0.771925;0.862625;2440.21;2460.41;20678.3;1.82169
-0.650802;0.771925;0.862625;2440.21;2460.41;20678.3;14.4392
-0.650802;0.771925;0.862625;2440.21;2460.41;20678.3;2.3517
-0.650802;0.771925;0.862625;2440.21;2460.41;20678.3;4.29954
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;3.90999
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;2.36416
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;1.7504
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;14.2591
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;3.49086
-0.588194;0.825535;1.7818;53.7921;-4246.95;-32008.8;4.28643
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.57604
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.30475
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.832
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.1288
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.1085
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.21471
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;2.69094
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;2.30258
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;1.74441
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;14.3606
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;2.03599
2.51362;0.784908;1.1976;1546.39;-150.961;-7453.65;4.27043
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;2.57965
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;2.35465
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;1.8525
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;11.676
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;1.97482
-0.627969;3.9265;1.1976;1546.39;-150.961;-7453.65;4.10222
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;3.02455
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;2.26047
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;1.83714
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;12.0055
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;1.74367
-0.627969;0.784908;4.33919;1546.39;-150.961;-7453.65;4.00411
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;2.94899
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;2.31544
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;1.77402
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;14.3355
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;2.17152
-0.627969;0.784908;1.1976;4287.3;-150.961;-7453.65;4.12986
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;3.00652
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;2.27709
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;1.89288
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;14.2665
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;2.44574
-0.627969;0.784908;1.1976;1546.39;116.611;-7453.65;4.32065
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;2.67605
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;2.32355
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;1.7513
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;14.4524
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;2.79772
-0.627969;0.784908;1.1976;1546.39;-150.961;5757.6;4.21664
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;4.85406
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;2.34889
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;1.86742
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;14.3634
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;2.61531
-0.806908;1.14836;1.48568;1186.08;-217.847;-10112.6;4.32189
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;3.72483
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;2.30647
