x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
-1.544884372;0.6289479376;-0.8664383772;0.01237825573;0.005421228881;-2.206333814;-1.547581279;0.6296271909;-0.8759755852;0.0122174666;0.005388746489;-2.206314755;-0.002696906845;0.0006792532762;-0.009537208035;-0.0001607891303;-3.248239256e-005;1.905915478e-005
-1.549225067;0.6301399886;-0.8817223813;0.01198539809;0.005370433443;-2.206275333;-1.551344224;0.6306660424;-0.891750289;0.01214779041;0.005412064513;-2.206323571;-0.002119156794;0.0005260538583;-0.01002790769;0.0001623923101;4.16310709e-005;-4.823752964e-005
-1.552263695;0.6308785088;-0.8967385229;0.01229965945;0.005388754279;-2.206309634;-1.554900697;0.6318329355;-0.9079300438;0.01214435573;0.005393203834;-2.206322038;-0.002637002435;0.0009544266979;-0.01119152083;-0.0001553037195;4.449554236e-006;-1.240356248e-005
-1.556181644;0.6323204968;-0.9131736649;0.01212536516;0.005421993724;-2.206335721;-1.570722208;0.6272469091;-0.9292604956;0.01221446572;0.00535276899;-2.20633075;-0.01454056415;-0.005073587711;-0.01608683063;8.910055919e-005;-6.9224734e-005;4.970788726e-006
-1.571732554;0.6274882583;-0.934211451;0.01231126259;0.005377364717;-2.206336669;-1.574451354;0.6284345851;-0.9457059117;0.01216249016;0.005360103246;-2.206331505;-0.002718799631;0.0009463268353;-0.01149446074;-0.0001487724296;-1.72614709e-005;5.163909528e-006
-1.575912899;0.6289340503;-0.95193341;0.01205772879;0.005373489176;-2.206329983;-1.578092259;0.6295965861;-0.9638394189;0.01229952834;0.005371283511;-2.206354201;-0.002179360238;0.0006625358041;-0.01190600896;0.0002417995464;-2.205665429e-006;-2.421814725e-005
-1.579172427;0.6299377547;-0.9702060463;0.01239652578;0.00537830151;-2.206376584;-1.586083518;0.6262798896;-0.9718867646;0.01212058275;0.005389514055;-2.206367788;-0.006911091366;-0.003657865137;-0.001680718309;-0.0002759430284;1.121254463e-005;8.795468449e-006
-1.587512766;0.6267750211;-0.9782309383;0.01203435569;0.005365589797;-2.206369542;-1.589480687;0.6273819975;-0.9907201621;0.01226802374;0.005400576537;-2.206369131;-0.001967921109;0.0006069764294;-0.01248922376;0.0002336680455;3.498673974e-005;4.112196943e-007
-1.590432005;0.6276968251;-0.9960797155;0.01235540502;0.005393801125;-2.206397738;-1.593003208;0.6288160485;-1.008725969;0.01217942343;0.005342949668;-2.20638392;-0.002571203721;0.001119223414;-0.01264625345;-0.000175981592;-5.08514572e-005;1.381830638e-005
-1.594297391;0.6293984207;-1.015422554;0.01206137208;0.005374194343;-2.206374336;-1.596158172;0.6303883346;-1.028579167;0.01229302757;0.005406154591;-2.206396933;-0.001860780387;0.0009899138998;-0.01315661287;0.000231655493;3.196024823e-005;-2.259715984e-005
-1.600730403;0.6254349816;-1.01708315;0.01231959194;0.005371966846;-2.206397116;-1.603200311;0.626441082;-1.029407114;0.01223765214;0.005309240745;-2.206419651;-0.002469907393;0.001006100444;-0.01232396328;-8.19397913e-005;-6.272610027e-005;-2.253570688e-005
-1.604571602;0.6271093907;-1.03693071;0.01210346189;0.005319248297;-2.206392574;-1.606572225;0.627949331;-1.050295429;0.0122433063;0.005341456056;-2.206393904;-0.002000622807;0.0008399402974;-0.0133647198;0.0001398444133;2.22077592e-005;-1.32978696e-006
-1.607417236;0.6283562221;-1.056058317;0.01231082105;0.005342359918;-2.206392902;-1.609772232;0.6295265377;-1.070322009;0.01221943261;0.005346598129;-2.206395305;-0.002354996106;0.001170315544;-0.01426369168;-9.138844409e-005;4.238211011e-006;-2.403102241e-006
-1.610885104;0.6300954476;-1.077436241;0.01217550425;0.005319028978;-2.206393282;-1.621564715;0.6257613798;-1.076416509;0.01220672182;0.005343672589;-2.206392786;-0.01067961184;-0.004334067821;0.001019731923;3.121757694e-005;2.464361136e-005;4.958368081e-007
-1.62253163;0.6261394204;-1.082897172;0.01237333106;0.005292550427;-2.206406618;-1.624775026;0.6272279989;-1.096718002;0.01224382043;0.005310424975;-2.206399432;-0.002243396073;0.001088578527;-0.01382083029;-0.0001295106312;1.787454805e-005;7.186735806e-006
-1.625805907;0.6278862557;-1.104111916;0.01216422171;0.005372471531;-2.206398371;-1.627792908;0.6287415614;-1.118352658;0.01227310235;0.005323955987;-2.206404946;-0.001987000324;0.0008553056161;-0.01424074287;0.000108880634;-4.851554358e-005;-6.575594198e-006
-1.628782131;0.6293584337;-1.125817288;0.01225084145;0.005322414692;-2.206398125;-1.635029482;0.6253949051;-1.119548943;0.01230955899;0.005327502609;-2.206410475;-0.006247351745;-0.003963528632;0.006268345232;5.871753606e-005;5.08791633e-006;-1.235051883e-005
-1.63613799;0.6259343661;-1.127716125;0.01226476261;0.005307306094;-2.206398893;-1.63804462;0.6269536127;-1.14237961;0.01231883377;0.005329322592;-2.206392185;-0.001906629947;0.001019246574;-0.01466348443;5.407115756e-005;2.201649783e-005;6.707536902e-006
-1.638898402;0.6273987239;-1.148707376;0.0122998817;0.005323831708;-2.206384521;-1.640831055;0.6284790056;-1.163790122;0.01219430112;0.005383833662;-2.206373229;-0.001932652452;0.001080281723;-0.0150827464;-0.0001055805836;6.000195405e-005;1.129206896e-005
-1.641877226;0.6290729171;-1.172544823;0.01228079585;0.005334439311;-2.206389452;-1.643622495;0.6300684044;-1.187202724;0.01226108235;0.005329504197;-2.206399749;-0.001745268438;0.0009954873324;-0.01465790087;-1.971350696e-005;-4.935113844e-006;-1.029720424e-005
-1.64984167;0.6239574822;-1.168580485;0.01226036827;0.005334894867;-2.206395579;-1.651715075;0.6249458891;-1.183936417;0.01229131079;0.005347711936;-2.206377623;-0.00187340584;0.0009884069005;-0.01535593215;3.094251958e-005;1.281706955e-005;1.795635155e-005
-1.65267183;0.6254602772;-1.192071056;0.01223310802;0.005350650972;-2.206390437;-1.65437195;0.6264341065;-1.207824191;0.01228567022;0.005335718109;-2.206407106;-0.001700120171;0.0009738293237;-0.01575313583;5.256220148e-005;-1.493286286e-005;-1.666872775e-005
-1.655174213;0.6268675831;-1.214590013;0.01227974261;0.005301817762;-2.20641939;-1.65681627;0.6278380892;-1.230681123;0.01237055154;0.00528731374;-2.206384097;-0.001642056821;0.0009705060156;-0.01609111033;9.080893383e-005;-1.45040221e-005;3.529305193e-005
