d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
1523.67;0;0.200002;1.57079;0;1.5708;4.81306
1523.67;0;0.200002;1.57079;0;1.5708;2.87271
1523.67;0;0.200002;1.57079;0;1.5708;2.48681
1523.67;0;0.200002;1.57079;0;1.5708;4.44009
1523.67;0;0.200002;1.57079;0;1.5708;4.29193
1523.67;0;0.200002;1.57079;0;1.5708;12.9664
1523.67;0;0.200002;1.57079;0;1.5708;4.76243
1523.67;0;0.200002;1.57079;0;1.5708;2.87364
1523.67;0;0.200002;1.57079;0;1.5708;2.48372
1523.67;0;0.200002;1.57079;0;1.5708;4.42804
1523.67;0;0.200002;1.57079;0;1.5708;4.35813
1523.67;0;0.200002;1.57079;0;1.5708;12.977
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;4.82999
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;2.86784
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;2.44941
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;4.4249
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;4.29023
1523.67;0;0.200002;1.57079;6.66134e-015;1.5708;12.994
1523.67;0;0.200002;1.57079;0;1.5708;4.81863
1523.67;0;0.200002;1.57079;0;1.5708;2.82721
1523.67;0;0.200002;1.57079;0;1.5708;2.46312
1523.67;0;0.200002;1.57079;0;1.5708;4.40232
1523.67;0;0.200002;1.57079;0;1.5708;4.10569
1523.67;0;0.200002;1.57079;0;1.5708;12.7022
1523.67;0;0.199999;1.5708;0;1.57081;4.16559
1523.67;0;0.199999;1.5708;0;1.57081;2.89836
1523.67;0;0.199999;1.5708;0;1.57081;2.81546
1523.67;0;0.199999;1.5708;0;1.57081;4.16722
1523.67;0;0.199999;1.5708;0;1.57081;4.11643
1523.67;0;0.199999;1.5708;0;1.57081;13.3406
1523.67;0;0.200001;1.57079;0;1.5708;4.18293
1523.67;0;0.200001;1.57079;0;1.5708;2.80447
1523.67;0;0.200001;1.57079;0;1.5708;2.44716
1523.67;0;0.200001;1.57079;0;1.5708;4.57043
1523.67;0;0.200001;1.57079;0;1.5708;4.15879
1523.67;0;0.200001;1.57079;0;1.5708;13.1216
1523.67;0;0.200001;1.57079;0;1.5708;4.2976
1523.67;0;0.200001;1.57079;0;1.5708;2.72428
1523.67;0;0.200001;1.57079;0;1.5708;2.91872
1523.67;0;0.200001;1.57079;0;1.5708;4.37428
1523.67;0;0.200001;1.57079;0;1.5708;4.33229
1523.67;0;0.200001;1.57079;0;1.5708;13.1779
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.18293
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.80447
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.44716
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.57043
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.15879
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;13.1216
1523.67;0;0.200001;1.57079;0;1.5708;4.20122
1523.67;0;0.200001;1.57079;0;1.5708;2.81062
1523.67;0;0.200001;1.57079;0;1.5708;2.43679
1523.67;0;0.200001;1.57079;0;1.5708;4.57928
1523.67;0;0.200001;1.57079;0;1.5708;4.16235
1523.67;0;0.200001;1.57079;0;1.5708;13.1624
1523.67;0;0.200001;1.57079;0;1.5708;4.42227
1523.67;0;0.200001;1.57079;0;1.5708;2.75678
1523.67;0;0.200001;1.57079;0;1.5708;2.43576
1523.67;0;0.200001;1.57079;0;1.5708;4.52197
1523.67;0;0.200001;1.57079;0;1.5708;4.14459
1523.67;0;0.200001;1.57079;0;1.5708;13.2527
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.18293
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.80447
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.44716
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.57043
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.15879
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;13.1216
1523.67;0;0.200001;1.57079;0;1.5708;4.35597
1523.67;0;0.200001;1.57079;0;1.5708;2.81333
1523.67;0;0.200001;1.57079;0;1.5708;2.43494
1523.67;0;0.200001;1.57079;0;1.5708;4.5649
1523.67;0;0.200001;1.57079;0;1.5708;4.03722
1523.67;0;0.200001;1.57079;0;1.5708;13.1667
1523.67;0;0.199996;1.57079;0;1.5708;4.3966
1523.67;0;0.199996;1.57079;0;1.5708;2.70333
1523.67;0;0.199996;1.57079;0;1.5708;2.90471
1523.67;0;0.199996;1.57079;0;1.5708;4.46694
1523.67;0;0.199996;1.57079;0;1.5708;4.28858
1523.67;0;0.199996;1.57079;0;1.5708;13.2613
1523.67;0;0.199998;1.57079;0;1.5708;4.56557
1523.67;0;0.199998;1.57079;0;1.5708;2.91009
1523.67;0;0.199998;1.57079;0;1.5708;2.89625
1523.67;0;0.199998;1.57079;0;1.5708;4.50533
1523.67;0;0.199998;1.57079;0;1.5708;4.35214
