x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
5.89540012;8.132147686;-2.033141269;0.02015922501;0.005110035149;-2.358636258;7.573872332;10.27136302;-2.050215559;0.01846641075;0.00174213209;-2.263232307;1.678472211;2.139215339;-0.01707428919;-0.001692814259;-0.003367903059;0.09540395149
7.753063809;10.51187185;-2.06507329;0.01822742753;0.002380748303;-2.254351843;9.300519666;12.95108213;-2.092633079;0.01732828285;0.006229391696;-2.179497796;1.547455857;2.439210275;-0.02755978862;-0.0008991446782;0.003848643393;0.07485404716
9.398466424;13.18920639;-1.98031186;0.01825219887;0.006423925345;-2.173190941;10.86628743;15.80336553;-1.942583607;0.0169644603;0.004928914966;-2.113557723;1.467821004;2.61415914;0.03772825219;-0.00128773857;-0.001495010379;0.0596332178
11.03603319;16.12990862;-1.952234084;0.01634680234;0.004965458514;-2.107502062;12.41632437;19.017985;-1.901791086;0.01786022716;0.003567461674;-2.045540809;1.380291181;2.888076379;0.05044299854;0.001513424815;-0.00139799684;0.06196125314
12.52768544;19.26964753;-1.909155991;0.01760485932;0.003901447395;-2.03977942;13.61242113;22.122692;-1.854033945;0.01891901965;0.002303664211;-1.964135293;1.08473569;2.853044469;0.05512204596;0.001314160336;-0.001597783184;0.07564412733
13.73620031;22.46277892;-1.861840805;0.02037882609;0.002260617179;-1.954186265;14.59471943;25.40517638;-1.830145416;0.01339851456;0.003913083266;-1.791254726;0.8585191236;2.942397462;0.03169538861;-0.006980311534;0.001652466087;0.1629315388
14.644138;25.66596349;-1.84012181;0.008200588326;0.005235928467;-1.771161731;14.86300935;28.70016629;-1.809036232;-0.01328926735;0.01326367393;-1.536770986;0.218871344;3.0342028;0.03108557796;-0.02148985568;0.008027745465;0.2343907455
14.85590772;29.04814771;-1.822572236;-0.01276373258;0.01770797625;-1.512618845;14.16238545;32.3179935;-1.732864235;-0.008718897826;0.03942917643;-1.251879217;-0.6935222672;3.269845786;0.08970800118;0.004044834758;0.02172120018;0.260739628
14.07106549;32.61797816;-1.734199029;-0.007011588739;0.04253559279;-1.227949864;11.64692232;35.88862789;-2.180408551;-0.01122678029;0.04988945607;-0.9806712632;-2.424143175;3.270649733;-0.4462095226;-0.004215191551;0.007353863287;0.2472786006
11.37336792;36.26926209;-2.162348368;-0.01794001173;0.04818744339;-0.9607015615;9.565422771;39.5340209;-1.144301663;-0.01982467885;0.04090953118;-0.8510725377;-1.807945152;3.264758815;1.018046704;-0.001884667115;-0.007277912217;0.1096290238
9.309878907;39.81724768;-1.136317133;-0.0192769667;0.04064116933;-0.8430803724;6.437542909;42.76335406;-0.6740290522;-0.02085413754;0.02427018286;-0.7527217252;-2.872335999;2.946106374;0.462288081;-0.001577170838;-0.01637098647;0.09035864726
6.082057077;43.07845479;-0.6858446328;-0.02567856448;0.02956326753;-0.7460609017;1.981115656;45.27155746;0.2947605387;-0.03969185062;0.02445487212;-0.6746687344;-4.100941421;2.193102673;0.9806051715;-0.01401328613;-0.005108395414;0.07139216733
1.597187149;45.60916397;0.1379972025;-0.03983893878;0.02617994127;-0.6755350558;-2.344924284;48.38177131;0.2899865063;-0.03201563669;0.02715710935;-0.6652976758;-3.942111434;2.772607337;0.1519893038;0.007823302091;0.0009771680786;0.01023738003
-2.755610959;48.68253755;0.3063899352;-0.03059319069;0.02691454819;-0.6660579627;-6.79630231;51.50836189;0.5004682684;-0.02991473222;0.03251709543;-0.6749586617;-4.040691351;2.825824339;0.1940783332;0.000678458469;0.005602547237;-0.008900698939
-7.142765458;51.76496998;0.5161894434;-0.03031124251;0.03247191498;-0.6761924471;-11.03534492;54.75394562;0.538997833;-0.03162861851;0.0331919656;-0.6900246617;-3.89257946;2.988975635;0.02280838964;-0.001317376001;0.0007200506201;-0.01383221453
-11.46761392;55.08320149;0.5563478932;-0.03233094087;0.03318870209;-0.6915140551;-15.53707193;58.31372771;0.7414665015;-0.03246992169;0.03285709132;-0.7035125955;-4.069458012;3.230526217;0.1851186084;-0.0001389808232;-0.0003316107723;-0.01199854043
-15.89124549;58.59158082;0.7541309921;-0.03382009999;0.03449838394;-0.7041165628;-19.95981219;61.93053837;0.8681555513;-0.03542993134;0.03199499857;-0.7126945729;-4.068566704;3.338957558;0.1140245591;-0.001609831352;-0.002503385376;-0.008578010123
-20.35380574;62.24822475;0.8880611756;-0.0353144417;0.03088911887;-0.7129253839;-24.39275654;65.58885688;1.052404807;-0.03635762153;0.0338016232;-0.7125137337;-4.0389508;3.34063213;0.1643436313;-0.001043179837;0.002912504327;0.0004116501779
-24.82681437;65.94743766;1.073055278;-0.03179345263;0.03272973237;-0.7119476237;-28.9584204;69.32423137;1.251379566;-0.02711531025;0.03346886716;-0.7065693342;-4.131606034;3.376793713;0.178324288;0.004678142379;0.0007391347892;0.005378289477
-29.36454413;69.65097776;1.260863336;-0.02661693146;0.03650596026;-0.7061121397;-33.5697566;73.0334639;1.468127996;-0.02408564717;0.03149954176;-0.7024360962;-4.205212475;3.382486142;0.20726466;0.002531284295;-0.005006418503;0.003676043463
-34.02826394;73.39775169;1.467420232;-0.02477664;0.03504831184;-0.7020802428;-38.34436961;76.84266753;1.638120229;-0.03255850624;0.03225755533;-0.6973708761;-4.316105676;3.444915841;0.1706999973;-0.00778186624;-0.002790756506;0.004709366761
-38.77111381;77.17338018;1.655408064;-0.03679298092;0.03233028225;-0.6967282046;-43.16407869;80.66254723;1.817854161;-0.03136026924;0.03041544893;-0.6862266135;-4.392964884;3.489167051;0.1624460973;0.005432711674;-0.001914833315;0.0105015911
-43.56725163;80.98289855;1.84523058;-0.03170754581;0.03074267971;-0.6847641168;-47.97666582;84.42635239;2.059521178;-0.0278028807;0.02811231034;-0.6714332763;-4.409414196;3.443453835;0.2142905983;0.003904665109;-0.00263036937;0.01333084047
-48.45039018;84.78504448;2.078679764;-0.02665698382;0.02644171999;-0.6695660972;-52.94285427;88.0353889;2.158348419;-0.02388285512;0.02693434749;-0.6411844785;-4.492464083;3.250344416;0.07966865539;0.002774128703;0.000492627495;0.0283816187
-53.37140841;88.34241326;2.175441693;-0.02286534882;0.02659826999;-0.6368243617;-57.92731015;91.41393906;2.24058403;-0.02178776044;0.02984212997;-0.5824546041;-4.555901748;3.071525804;0.06514233634;0.001077588375;0.003243859984;0.05436975759
-58.40620835;91.72528874;2.25858534;-0.01865782407;0.02832034564;-0.5761925913;-63.07044947;94.42327787;2.322006102;-0.01320142379;0.01660308132;-0.4977781951;-4.664241122;2.697989133;0.063420762;0.005456400284;-0.01171726432;0.07841439625
-63.52080366;94.66024938;2.339579448;-0.01775858707;0.01352595208;-0.4870663564;-68.37054508;96.80259183;2.294901292;-0.03566618489;0.01812809271;-0.378037887;-4.849741414;2.142342456;-0.04467815551;-0.01790759782;0.004602140629;0.1090284694
-68.89158024;97.00406352;2.313217189;-0.03597174129;0.01662172269;-0.3667487742;-73.97724714;98.51489462;2.271195705;-0.02770337281;0.01417697437;-0.2419597888;-5.085666896;1.510831104;-0.04202148431;0.008268368481;-0.002444748318;0.1247889854
-74.47754081;98.64684855;2.277133966;-0.02019730288;0.01479591329;-0.2281203778;-79.77646368;99.53680235;2.289913188;-0.01488873519;0.007359591254;-0.0898045956;-5.298922868;0.8899538018;0.01277922193;0.005308567686;-0.00743632204;0.1383157822
-80.34463094;99.59219554;2.292672531;-0.01257640819;0.005758573397;-0.07628723905;-85.75318824;99.63415415;2.180815138;-0.02329359653;0.004235685668;0.07429862915;-5.4085573;0.04195860397;-0.1118573933;-0.01071718834;-0.001522887729;0.1505858682
-86.27057537;99.59924147;2.192206801;-0.02573673797;0.004637261882;0.09181631525;-91.58256412;98.77679487;2.177652498;-0.01572071441;0.00813214545;0.2335745242;-5.311988751;-0.8224466002;-0.01455430225;0.01001602356;0.003494883568;0.1417582089
-92.15190258;98.65261566;2.181693528;-0.009234959738;0.0079286914;0.2463199811;-97.36296903;97.01159926;2.251548748;-0.01027201624;-0.0003365933636;0.3811936553;-5.211066452;-1.641016397;0.06985522002;-0.001037056499;-0.008265284764;0.1348736742
-97.47088973;96.85771248;2.451309428;-0.01305707776;-0.001565546126;0.3976097445;-102.4223296;94.42019849;2.389407587;-0.01872977397;-0.004199808639;0.5304891627;-4.95143983;-2.437513991;-0.06190184155;-0.005672696203;-0.002634262512;0.1328794182
-102.8804695;94.15172728;2.384414034;-0.02177886331;-0.003444463571;0.5381726283;-107.3181604;90.98800603;2.422801181;-0.02151532996;-0.01019372937;0.6528343451;-4.43769092;-3.163721251;0.03838714694;0.0002635333531;-0.006749265795;0.1146617168
-107.7447965;90.65883962;2.420708658;-0.02269115716;-0.01133033554;0.6604023464;-111.8559493;86.93832734;2.428321303;-0.0197843321;-0.01327570233;0.7337909881;-4.1111528;-3.72051228;0.007612645245;0.002906825063;-0.001945366789;0.07338864171
-112.2954521;86.531236;2.420483312;-0.02374681421;-0.01300715932;0.7404857905;-116.33402;82.48082727;2.366613928;-0.02335970551;-0.01116376666;0.7774355677;-4.038567804;-4.050408729;-0.05386938316;0.0003871087049;0.001843392661;0.03694977726
-116.7140081;82.09057111;2.358580745;-0.02429972903;-0.01129355853;0.7798181191;-120.693399;77.915992;2.196283826;-0.02248075588;-0.0151096303;0.7980837437;-3.979390874;-4.174579106;-0.1622969196;0.001818973158;-0.003816071769;0.01826562457
-121.099994;77.47913183;2.185529816;-0.02332714661;-0.01510071196;0.7988148482;-124.9507583;73.21314866;2.099600027;-0.02928528002;-0.02285783771;0.7981752917;-3.85076425;-4.265983176;-0.08592978971;-0.005958133415;-0.007757125744;-0.0006395564819
-125.311044;72.82141256;2.089611663;-0.03010655893;-0.02362189721;0.7975135959;-129.1471425;68.66787906;2.017239517;-0.03009695602;-0.02523648447;0.790109079;-3.836098493;-4.153533506;-0.07237214585;9.602907713e-006;-0.001614587258;-0.007404516879
-129.5296081;68.2618064;2.004016046;-0.02949113112;-0.02526439999;0.7902894103;-133.0356563;64.52648649;1.825772985;-0.02445418478;-0.02023452551;0.7997731978;-3.506048243;-3.735319913;-0.1782430616;0.005036946337;0.005029874482;0.009483787468
-133.3478524;64.19123282;1.813019264;-0.02428952699;-0.02036458447;0.8024813104;-136.4681767;60.73847397;1.71748396;-0.01674351959;-0.01386809844;0.8622284754;-3.120324279;-3.452758849;-0.0955353047;0.007546007402;0.006496486028;0.05974716498
-136.7675552;60.386263;1.705929589;-0.0156958652;-0.01240399048;0.8747568028;-139.3445174;56.93472403;1.667420822;-0.0001494493216;-0.0123093447;1.0249038;-2.576962175;-3.451538975;-0.03850876658;0.01554641588;9.464577682e-005;0.1501469969
-139.6572794;56.40745175;1.610397059;0.006509512939;-0.009612873823;1.039073295;-141.3522158;52.95208071;1.559177379;0.01261666157;-0.006296195789;1.270904785;-1.694936442;-3.455371041;-0.05121967982;0.006107148631;0.003316678034;0.2318314898
-141.4945445;52.57052412;1.572092023;0.01890600982;-0.00627712743;1.301948546;-142.1884597;48.86557414;1.508837494;0.03968701443;0.002580077503;1.614407686;-0.6939152034;-3.704949983;-0.06325452936;0.0207810046;0.008857204933;0.3124591397
-142.1929754;48.50462335;1.505979589;0.03963189141;0.002668552389;1.643145361;-141.5446003;44.8062152;1.47019071;0.04592370304;-0.004303644233;1.976751545;0.6483751073;-3.698408154;-0.03578887938;0.006291811631;-0.006972196622;0.3336061837
-141.4073171;44.42194179;1.475219212;0.04935999122;-0.004290592902;2.006567304;-139.4316953;41.06684589;1.426423317;0.03088420955;-0.009117844684;2.251189747;1.975621827;-3.355095899;-0.04879589523;-0.01847578167;-0.004827251782;0.2446224434
-139.1892931;40.76949927;1.42714269;0.02795677103;-0.01156862516;2.269683249;-136.3946739;37.80422474;1.356359932;0.01527007573;-0.01601476805;2.372216115;2.794619138;-2.965274529;-0.0707827577;-0.0126866953;-0.004446142884;0.1025328657
-136.0605138;37.51157664;1.355041987;0.005436645781;-0.0176359755;2.377887502;-132.8469493;34.62022395;1.247763111;0.005588350813;-0.01556529106;2.357223424;3.213564551;-2.891352691;-0.1072788762;0.000151705032;0.002070684445;-0.02066407807
-132.5288962;34.33518617;1.249051839;0.003800430232;-0.01747415747;2.350954321;-129.2810456;31.07595718;1.124406918;0.01499211654;-0.01464461963;2.281682842;3.247850616;-3.259228984;-0.1246449209;0.01119168631;0.002829537841;-0.06927147919
-128.9342393;30.71725564;1.109672535;0.0102643399;-0.0135086487;2.276470981;-125.8020211;27.11161593;1.03477019;0.01440174184;-0.01321871606;2.264293819;3.132218184;-3.605639709;-0.07490234562;0.004137401935;0.0002899326403;-0.01217716261
-125.4928973;26.76830359;1.032739086;0.008734485507;-0.01577726865;2.268079278;-122.2212516;23.19326116;0.9409898108;0.002691068196;-0.02139523169;2.321480476;3.271645685;-3.575042428;-0.09174927531;-0.006043417312;-0.005617963039;0.05340119786
-121.8238343;22.78383348;0.9303430325;0.007628195925;-0.02074377024;2.327921637;-118.3257527;19.29688462;0.8122503573;0.01668734008;-0.02407840537;2.352949796;3.498081663;-3.486948861;-0.1180926751;0.009059144156;-0.003334635125;0.02502815932
-118.0113414;18.99342719;0.7949686971;0.02115894258;-0.02248389878;2.352913078;-114.3476395;15.48784216;0.6504735725;0.008498054671;-0.01855534809;2.339493187;3.663701835;-3.505585032;-0.1444951246;-0.01266088791;0.003928550693;-0.01341989162
-113.9949011;15.13904162;0.6335253875;0.004839567765;-0.02062310751;2.336557188;-110.3967542;11.47500109;0.5232482511;0.008664476102;-0.02042861112;2.26777733;3.598146848;-3.664040523;-0.1102771364;0.003824908337;0.0001944963929;-0.06877985767
-110.0550047;11.11468224;0.5111915389;0.006414410659;-0.01890627433;2.25602821;-106.8363774;7.065948295;0.3973612253;0.01666696123;-0.01641934313;2.130816231;3.218627241;-4.048733944;-0.1138303136;0.01025255057;0.002486931203;-0.1252119791
-106.5177045;6.613722252;0.3758943633;0.01741736325;-0.0137527653;2.118604651;-103.8324491;2.093716871;0.2864891268;0.007722620536;-0.01121042668;1.988525931;2.685255492;-4.520005381;-0.08940523646;-0.00969474271;0.002542338616;-0.1300787194
-103.5978198;1.639430825;0.2792110389;0.004131417121;-0.01130136138;1.975392922;-101.4994932;-3.462453056;0.2193765553;-0.01004269479;-0.006112597304;1.847610207;2.098326605;-5.101883881;-0.05983448355;-0.01417411191;0.005188764072;-0.1277827145
-101.3236218;-3.968700141;0.2208513449;-0.01120723955;-0.00807960825;1.836325615;-100.0084337;-9.405017295;0.1855366551;0.001475595378;-0.01075911104;1.711089106;1.31518809;-5.436317154;-0.03531468983;0.01268283493;-0.002679502794;-0.1252365088
-99.91272392;-9.934535861;0.1864798693;0.006764092404;-0.01172124086;1.699019607;-99.32989585;-15.5396215;0.1794553804;0.01202194373;-0.009134694597;1.599918333;0.5828280664;-5.605085636;-0.007024488917;0.005257851331;0.002586546263;-0.09910127387
-99.29036122;-16.07382082;0.1760422428;0.01183973512;-0.01048955413;1.589116271;-99.23342627;-21.65646709;0.122296379;0.002664140348;-0.005624480139;1.487263495;0.0569349553;-5.582646277;-0.05374586377;-0.009175594769;0.004865073992;-0.1018527759
-99.24661495;-22.24398016;0.1124908003;-0.001426005675;-0.005114168454;1.474700449;-99.8398841;-27.7665959;0.07366842341;-0.009186406793;0.003449772636;1.336805707;-0.593269154;-5.522615736;-0.03882237687;-0.007760401118;0.008563941091;-0.1378947415
-99.95628168;-28.34282716;0.08916430688;-0.002799191048;-0.000262438362;1.32144089;-101.3918036;-33.75522889;0.01485808141;-0.01166099245;-0.0008836338258;1.180245407;-1.435521909;-5.41240173;-0.07430622548;-0.008861801397;-0.0006211954638;-0.141195483
-101.5677501;-34.26621237;0.02527950806;-0.02190750284;-0.003278466719;1.167501751;-103.83839;-39.48993161;-0.04024947101;-0.01324498208;-0.01471508571;1.032054534;-2.270639875;-5.223719245;-0.06552897907;0.008662520765;-0.01143661899;-0.1354472165
-104.0493111;-39.96167775;-0.0896365427;-0.01345551893;-0.01450710084;1.022583288;-107.1094874;-44.78970943;-0.2181341242;-0.001251720547;-0.001281285832;0.9144801499;-3.060176239;-4.828031676;-0.1284975815;0.01220379839;0.01322581501;-0.1081031378
-107.4599067;-45.28334862;-0.2232768698;0.0008780426015;-0.0005399437708;0.9022343547;-111.0893631;-49.80487149;-0.2677385734;0.01497890619;-0.003084313089;0.8081169988;-3.629456414;-4.521522877;-0.04446170364;0.01410086359;-0.002544369318;-0.0941173559
-111.4223396;-50.17680593;-0.2692646562;0.01625304239;-0.004050263867;0.8001541557;-115.4521346;-54.34207045;-0.339182265;0.01939297443;-0.006364285082;0.7329231834;-4.029795069;-4.165264522;-0.06991760887;0.003139932045;-0.002314021216;-0.0672309724
-115.9008457;-54.76864822;-0.3375494124;0.01869022238;-0.00701350291;0.7293391833;-120.1899978;-58.69754533;-0.3879506716;0.01037212777;-0.01148455078;0.6968772032;-4.289152096;-3.928897105;-0.05040125913;-0.008318094612;-0.004471047871;-0.03246198006
-120.6561308;-59.10860928;-0.3928504488;0.01491435631;-0.01053143384;0.6934081969;-125.1165112;-62.95441589;-0.4649657885;0.01791925063;0.0008737107361;0.6637758828;-4.460380436;-3.845806607;-0.07211533972;0.003004894314;0.01140514458;-0.02963231401
-125.5534727;-63.31690865;-0.4631603153;0.01939161251;-0.0004368293373;0.6599273139;-130.2101913;-67.08498608;-0.474283003;0.0115716221;0.0009828874399;0.6273457026;-4.656718618;-3.768077432;-0.01112268766;-0.007819990415;0.001419716777;-0.0325816113
-130.6530942;-67.4326999;-0.4666065799;0.006166930185;0.0009953105612;0.6230857245;-135.3170331;-70.92764735;-0.4940285271;-0.0003289529065;0.0002066875204;0.5839606175;-4.663938873;-3.494947453;-0.02742194716;-0.006495883091;-0.0007886230409;-0.03912510697
-135.8278258;-71.2785887;-0.5092031394;0.004452106867;0.002744390245;0.5803547261;-140.6975274;-74.55687125;-0.4937860032;0.01932412645;0.01199022045;0.5388161764;-4.869701606;-3.278282555;0.01541713621;0.01487201958;0.009245830203;-0.04153854962
-141.1767689;-74.8620156;-0.4947284872;0.01883392325;0.01293868195;0.534695249;-146.3046142;-77.98699669;-0.5127894202;0.02536666387;0.009571632797;0.4965642858;-5.127845319;-3.12498109;-0.01806093297;0.006532740625;-0.003367049155;-0.03813096325
